Term 1,Term 2,Term 3,frequency of trigram,frequency of context (bigram Term1 + Term2),probability of trigram
mamá,no,trae,1,1,1.0
no,trae,"cel,",1,1,1.0
trae,"cel,",se,1,1,1.0
"cel,",se,le,1,1,1.0
se,le,olvidó,1,1,1.0
le,olvidó,en,1,1,1.0
olvidó,en,el,1,1,1.0
en,el,rancho,1,24,0.041666666666666664
el,rancho,jaja,1,1,1.0
rancho,jaja,</s>,1,1,1.0
<s>,Que,tengan,1,44,0.022727272727272728
Que,tengan,buen,1,1,1.0
tengan,buen,viaje,1,1,1.0
buen,viaje,tía,1,1,1.0
viaje,tía,</s>,1,1,1.0
<s>,Gracias,por,1,18,0.05555555555555555
Gracias,por,haber,1,1,1.0
por,haber,venido,1,1,1.0
haber,venido,</s>,1,1,1.0
venido,</s>,<s>,1,1,1.0
<s>,Jajajaja,un,1,5,0.2
Jajajaja,un,poquito,1,1,1.0
un,poquito,nomás,1,2,0.5
poquito,nomás,</s>,1,1,1.0
nomás,</s>,<s>,1,1,1.0
qué,hora,saldrán?,1,4,0.25
hora,saldrán?,</s>,1,1,1.0
saldrán?,</s>,<s>,1,1,1.0
<s>,Cómo,van?,1,3,0.3333333333333333
Cómo,van?,</s>,1,1,1.0
van?,</s>,<s>,1,1,1.0
<s>,"Sale,",avisan,1,5,0.2
"Sale,",avisan,cuando,1,1,1.0
avisan,cuando,lleguen,1,1,1.0
cuando,lleguen,</s>,1,1,1.0
lleguen,</s>,<s>,1,1,1.0
<s>,Se,"tardaron,",1,13,0.07692307692307693
Se,"tardaron,",pero,1,1,1.0
"tardaron,",pero,que,1,1,1.0
pero,que,bueno,1,3,0.3333333333333333
que,bueno,que,1,1,1.0
bueno,que,ya,1,3,0.3333333333333333
que,ya,llegaron,1,9,0.1111111111111111
ya,llegaron,tia,1,1,1.0
llegaron,tia,</s>,1,1,1.0
Ando,en,clase,1,2,0.5
<s>,Pero,lo,1,27,0.037037037037037035
Pero,lo,que,1,1,1.0
lo,que,tienes,1,12,0.08333333333333333
que,tienes,que,1,1,1.0
tienes,que,comprar,1,3,0.3333333333333333
que,comprar,es,1,2,0.5
comprar,es,un,1,1,1.0
es,un,repetidor,1,2,0.5
<s>,No,un,1,51,0.0196078431372549
No,un,router,1,1,1.0
un,router,</s>,1,1,1.0
router,</s>,<s>,1,1,1.0
<s>,Pero,mejor,1,27,0.037037037037037035
Pero,mejor,primero,1,1,1.0
mejor,primero,habla,1,1,1.0
primero,habla,con,1,1,1.0
habla,con,tu,1,1,1.0
con,tu,proveedor,1,1,1.0
tu,proveedor,de,1,1,1.0
proveedor,de,interny,1,1,1.0
de,interny,</s>,1,1,1.0
interny,</s>,<s>,1,1,1.0
</s>,<s>,Internet,1,1592,0.000628140703517588
<s>,Internet,</s>,1,1,1.0
Internet,</s>,<s>,1,1,1.0
Porque,no,deberías,1,2,0.5
no,deberías,tener,1,1,1.0
deberías,tener,problema,1,1,1.0
tener,problema,con,1,1,1.0
problema,con,eso,1,1,1.0
con,eso,</s>,1,1,1.0
<s>,Está,muy,1,6,0.16666666666666666
Está,muy,chico,1,1,1.0
muy,chico,el,1,1,1.0
chico,el,departamento,1,1,1.0
el,departamento,</s>,1,1,1.0
departamento,</s>,<s>,1,1,1.0
<s>,Es,como,1,27,0.037037037037037035
Es,como,otro,1,1,1.0
como,otro,modem,1,1,1.0
otro,modem,</s>,1,1,1.0
modem,</s>,<s>,1,1,1.0
Tienes,que,pedir,1,2,0.5
que,pedir,un,1,1,1.0
pedir,un,repetidor,1,1,1.0
que,el,más,1,5,0.2
el,más,barato,1,2,0.5
más,barato,</s>,1,1,1.0
barato,</s>,<s>,1,1,1.0
</s>,<s>,Perame,1,1592,0.000628140703517588
<s>,Perame,mejor,1,1,1.0
Perame,mejor,después,1,1,1.0
mejor,después,lo,1,1,1.0
después,lo,checamos,1,1,1.0
<s>,Y,otro,1,33,0.030303030303030304
Y,otro,día,1,1,1.0
otro,día,lo,1,1,1.0
día,lo,compras,1,1,1.0
lo,compras,</s>,1,1,1.0
compras,</s>,<s>,1,1,1.0
Es,que,hay,1,14,0.07142857142857142
que,hay,red,1,3,0.3333333333333333
hay,red,de,1,1,1.0
red,de,2.4,1,1,1.0
de,2.4,</s>,1,3,0.3333333333333333
2.4,</s>,<s>,1,1,1.0
</s>,<s>,hz,1,1592,0.000628140703517588
<s>,hz,</s>,1,1,1.0
Y,de,5,1,2,0.5
de,5,hz,1,1,1.0
5,hz,</s>,1,1,1.0
<s>,Entonces,no,1,10,0.1
Entonces,no,sé,1,1,1.0
no,sé,cuál,1,3,0.3333333333333333
sé,cuál,sea,1,1,1.0
cuál,sea,tu,1,1,1.0
sea,tu,wifi,1,1,1.0
tu,wifi,</s>,1,1,1.0
wifi,</s>,<s>,1,1,1.0
<s>,Y,tienen,1,33,0.030303030303030304
Y,tienen,que,1,1,1.0
tienen,que,ser,1,1,1.0
que,ser,compatibles,1,2,0.5
ser,compatibles,</s>,1,1,1.0
compatibles,</s>,<s>,1,1,1.0
<s>,Entonces,es,1,10,0.1
Entonces,es,de,1,1,1.0
es,de,2.4hz,1,3,0.3333333333333333
de,2.4hz,</s>,1,1,1.0
2.4hz,</s>,<s>,1,1,1.0
</s>,<s>,Compra,1,1592,0.000628140703517588
<s>,Compra,un,1,1,1.0
Compra,un,repetidor,1,1,1.0
un,repetidor,de,1,3,0.3333333333333333
repetidor,de,2.4,1,1,1.0
de,2.4,hz,1,3,0.3333333333333333
2.4,hz,</s>,1,1,1.0
<s>,O,uno,1,28,0.03571428571428571
O,uno,dual,1,1,1.0
uno,dual,</s>,1,1,1.0
<s>,Solo,tienes,1,3,0.3333333333333333
Solo,tienes,esa,1,1,1.0
tienes,esa,red?,1,1,1.0
esa,red?,</s>,1,1,1.0
red?,</s>,<s>,1,1,1.0
<s>,No,hay,1,51,0.0196078431372549
No,hay,una,1,1,1.0
hay,una,que,1,2,0.5
una,que,en,1,2,0.5
que,en,lugar,1,3,0.3333333333333333
en,lugar,de,1,1,1.0
lugar,de,2.4,1,2,0.5
de,2.4,diga,1,3,0.3333333333333333
2.4,diga,</s>,1,1,1.0
</s>,<s>,5,1,1592,0.000628140703517588
<s>,5,</s>,1,1,1.0
<s>,"Ahhh,",entonces,1,2,0.5
"Ahhh,",entonces,si,1,1,1.0
entonces,si,compra,1,1,1.0
si,compra,cualquiera,1,1,1.0
compra,cualquiera,</s>,1,1,1.0
cualquiera,</s>,<s>,1,1,1.0
<s>,Tienes,</s>,1,3,0.3333333333333333
Tienes,</s>,<s>,1,1,1.0
</s>,<s>,de,1,1592,0.000628140703517588
<s>,de,</s>,1,1,1.0
de,</s>,<s>,1,1,1.0
</s>,<s>,las,1,1592,0.000628140703517588
<s>,las,dos,1,1,1.0
las,dos,</s>,1,1,1.0
dos,</s>,<s>,1,1,1.0
<s>,De,preferencia,1,10,0.1
De,preferencia,para,1,1,1.0
preferencia,para,5,1,1,1.0
para,5,</s>,1,1,1.0
<s>,O,un,1,28,0.03571428571428571
O,un,dual,1,1,1.0
un,dual,</s>,1,1,1.0
<s>,"Si,",por?,1,56,0.017857142857142856
"Si,",por?,</s>,1,1,1.0
<s>,Que,tiene?,1,44,0.022727272727272728
Que,tiene?,</s>,1,1,1.0
tiene?,</s>,<s>,1,1,1.0
<s>,Ahh,</s>,1,2,0.5
Ahh,</s>,<s>,1,1,1.0
Al,rato,voy,1,4,0.25
Ya,ando,acá,1,3,0.3333333333333333
ando,acá,afuera,1,1,1.0
acá,afuera,</s>,1,1,1.0
afuera,</s>,<s>,1,1,1.0
<s>,Ya,todo,1,78,0.01282051282051282
Ya,todo,bien,1,1,1.0
</s>,<s>,Poquito,1,1592,0.000628140703517588
<s>,Poquito,</s>,1,1,1.0
Poquito,</s>,<s>,1,1,1.0
si,no,puedo,1,5,0.2
puedo,hablar,casi,1,2,0.5
hablar,casi,</s>,1,1,1.0
casi,</s>,<s>,1,1,1.0
</s>,<s>,Aún,1,1592,0.000628140703517588
<s>,Aún,no,1,1,1.0
Aún,no,sé,1,1,1.0
sé,si,hoy,1,2,0.5
si,hoy,o,1,1,1.0
hoy,o,mañana,1,2,0.5
o,mañana,tia,1,1,1.0
mañana,tia,</s>,1,1,1.0
</s>,<s>,Estaban,1,1592,0.000628140703517588
<s>,Estaban,bien,1,1,1.0
Estaban,bien,grandotas,1,1,1.0
bien,grandotas,jaja,1,1,1.0
grandotas,jaja,</s>,1,1,1.0
</s>,<s>,Jajajajaja,1,1592,0.000628140703517588
<s>,Jajajajaja,</s>,1,1,1.0
Jajajajaja,</s>,<s>,1,1,1.0
que,dijeron,mis,1,2,0.5
dijeron,mis,amigos,1,1,1.0
mis,amigos,</s>,1,1,1.0
amigos,</s>,<s>,1,1,1.0
"Si,",a,ver,1,2,0.5
a,ver,si,1,7,0.14285714285714285
ver,si,ya,1,5,0.2
si,ya,respiro,1,4,0.25
ya,respiro,mejor,1,1,1.0
respiro,mejor,</s>,1,1,1.0
<s>,Pues,no,1,11,0.09090909090909091
Pues,no,puedo,1,1,1.0
puedo,hablar,jaja,1,2,0.5
hablar,jaja,</s>,1,1,1.0
</s>,<s>,Muy,1,1592,0.000628140703517588
<s>,Muy,"poco,",1,1,1.0
Muy,"poco,",y,1,1,1.0
"poco,",y,si,1,1,1.0
y,si,me,1,4,0.25
si,me,duele,1,7,0.14285714285714285
me,duele,algo,1,1,1.0
duele,algo,tragar,1,1,1.0
algo,tragar,</s>,1,1,1.0
tragar,</s>,<s>,1,1,1.0
Así,es,jaja,1,3,0.3333333333333333
es,jaja,</s>,1,1,1.0
<s>,Si,ahorita,1,104,0.009615384615384616
Si,ahorita,hablo,1,1,1.0
ahorita,hablo,se,1,1,1.0
hablo,se,escucha,1,1,1.0
se,escucha,como,1,1,1.0
escucha,como,de,1,1,1.0
como,de,pato,1,2,0.5
de,pato,Donald,1,1,1.0
pato,Donald,la,1,1,1.0
Donald,la,voz,1,1,1.0
la,voz,</s>,1,1,1.0
voz,</s>,<s>,1,1,1.0
</s>,<s>,Mango,1,1592,0.000628140703517588
<s>,Mango,</s>,1,1,1.0
Mango,</s>,<s>,1,1,1.0
</s>,<s>,Dale,1,1592,0.000628140703517588
<s>,Dale,</s>,1,1,1.0
Dale,</s>,<s>,1,1,1.0
</s>,<s>,Sipi,1,1592,0.000628140703517588
<s>,Sipi,</s>,1,1,1.0
Sipi,</s>,<s>,1,1,1.0
"No,",no,conozco,1,2,0.5
no,conozco,"otro,",1,2,0.5
conozco,"otro,",pero,1,1,1.0
"otro,",pero,mi,1,1,1.0
pero,mi,mamá,1,1,1.0
mi,mamá,iba,1,13,0.07692307692307693
mamá,iba,a,1,1,1.0
iba,a,ir,1,1,1.0
ir,a,qué,1,6,0.16666666666666666
a,qué,la,1,2,0.5
qué,la,sobaran,1,1,1.0
la,sobaran,creo,1,1,1.0
sobaran,creo,que,1,1,1.0
creo,que,a,1,14,0.07142857142857142
<s>,Pero,por,1,27,0.037037037037037035
Pero,por,aquí,1,1,1.0
por,aquí,no,1,1,1.0
aquí,no,conozco,1,1,1.0
no,conozco,otro,1,2,0.5
conozco,otro,</s>,1,1,1.0
</s>,<s>,Dile,1,1592,0.000628140703517588
<s>,Dile,que,1,1,1.0
Dile,que,es,1,1,1.0
que,es,una,1,6,0.16666666666666666
es,una,emergencia,1,3,0.3333333333333333
una,emergencia,</s>,1,1,1.0
emergencia,</s>,<s>,1,1,1.0
Ah,sí,se,1,3,0.3333333333333333
sí,se,mancha,1,1,1.0
se,mancha,</s>,1,1,1.0
mancha,</s>,<s>,1,1,1.0
Que,te,contesto?,1,3,0.3333333333333333
te,contesto?,</s>,1,1,1.0
contesto?,</s>,<s>,1,1,1.0
</s>,<s>,Pendejo,1,1592,0.000628140703517588
<s>,Pendejo,jaja,1,1,1.0
Pendejo,jaja,</s>,1,1,1.0
</s>,<s>,Jajajajajaja,1,1592,0.000628140703517588
<s>,Jajajajajaja,</s>,1,1,1.0
Jajajajajaja,</s>,<s>,1,1,1.0
Creo,que,hay,1,5,0.2
que,hay,una,1,3,0.3333333333333333
hay,una,donde,1,2,0.5
una,donde,soban,1,1,1.0
donde,soban,ahí,1,1,1.0
soban,ahí,por,1,1,1.0
ahí,por,el,1,1,1.0
por,el,mercedes,1,4,0.25
el,mercedes,</s>,1,1,1.0
mercedes,</s>,<s>,1,1,1.0
<s>,Ahí,están,1,9,0.1111111111111111
Ahí,están,en,1,1,1.0
están,en,el,1,1,1.0
en,el,doctor?,1,24,0.041666666666666664
el,doctor?,</s>,1,1,1.0
doctor?,</s>,<s>,1,1,1.0
<s>,Deja,investigo,1,6,0.16666666666666666
Deja,investigo,"rápido,",1,1,1.0
investigo,"rápido,",esperame,1,1,1.0
"rápido,",esperame,</s>,1,1,1.0
esperame,</s>,<s>,1,1,1.0
<s>,Se,fueron,1,13,0.07692307692307693
Se,fueron,en,1,1,1.0
fueron,en,carro?,1,1,1.0
en,carro?,</s>,1,1,1.0
carro?,</s>,<s>,1,1,1.0
</s>,<s>,"Ahhhh,",1,1592,0.000628140703517588
<s>,"Ahhhh,",el,1,1,1.0
"Ahhhh,",el,dónde,1,1,1.0
el,dónde,está?,1,1,1.0
dónde,está?,</s>,1,1,1.0
está?,</s>,<s>,1,1,1.0
</s>,<s>,Aquí,1,1592,0.000628140703517588
<s>,Aquí,en,1,2,0.5
Aquí,en,la,1,1,1.0
en,la,casa?,1,23,0.043478260869565216
la,casa?,</s>,1,1,1.0
casa?,</s>,<s>,1,1,1.0
</s>,<s>,Sería,1,1592,0.000628140703517588
<s>,Sería,de,1,1,1.0
Sería,de,subirlo,1,1,1.0
de,subirlo,a,1,1,1.0
subirlo,a,un,1,1,1.0
a,un,carro,1,4,0.25
un,carro,despacito,1,1,1.0
carro,despacito,</s>,1,1,1.0
despacito,</s>,<s>,1,1,1.0
Pero,no,sé,1,2,0.5
sé,si,este,1,2,0.5
si,este,abierto,1,2,0.5
este,abierto,ahí,1,1,1.0
abierto,ahí,donde,1,1,1.0
ahí,donde,te,1,1,1.0
donde,te,digo,1,1,1.0
te,digo,</s>,1,1,1.0
<s>,Está,terminando,1,6,0.16666666666666666
Está,terminando,su,1,1,1.0
terminando,su,clase,1,1,1.0
su,clase,</s>,1,1,1.0
si,no,hay,1,5,0.2
no,hay,nadie,1,3,0.3333333333333333
hay,nadie,que,1,1,1.0
nadie,que,lo,1,1,1.0
que,lo,venga,1,6,0.16666666666666666
lo,venga,a,1,1,1.0
venga,a,ver,1,1,1.0
<s>,Deja,busco,1,6,0.16666666666666666
Deja,busco,</s>,1,1,1.0
busco,</s>,<s>,1,1,1.0
</s>,<s>,Dayani,1,1592,0.000628140703517588
<s>,Dayani,LF,1,1,1.0
Dayani,LF,Fisioterapeuta,1,1,1.0
LF,Fisioterapeuta,</s>,1,1,1.0
Fisioterapeuta,</s>,<s>,1,1,1.0
<s>,Según,hay,1,2,0.5
Según,hay,uno,1,1,1.0
hay,uno,en,1,1,1.0
uno,en,la,1,1,1.0
en,la,ctm,1,23,0.043478260869565216
la,ctm,</s>,1,1,1.0
ctm,</s>,<s>,1,1,1.0
<s>,Si,quieren,1,104,0.009615384615384616
Si,quieren,vénganse,1,1,1.0
quieren,vénganse,para,1,1,1.0
vénganse,para,acá,1,1,1.0
para,acá,y,1,1,1.0
acá,y,ahorita,1,1,1.0
y,ahorita,lo,1,2,0.5
ahorita,lo,subimos,1,3,0.3333333333333333
lo,subimos,no?,1,1,1.0
subimos,no?,</s>,1,1,1.0
O,que,van,1,2,0.5
que,van,a,1,1,1.0
van,a,hacer?,1,6,0.16666666666666666
a,hacer?,</s>,1,1,1.0
hacer?,</s>,<s>,1,1,1.0
<s>,"No,",todavia,1,21,0.047619047619047616
"No,",todavia,</s>,1,1,1.0
Voy,a,ver,1,3,0.3333333333333333
a,ver,qué,1,7,0.14285714285714285
ver,qué,piden,1,1,1.0
qué,piden,</s>,1,1,1.0
piden,</s>,<s>,1,1,1.0
<s>,A,"deberás,",1,23,0.043478260869565216
A,"deberás,",ahorita,1,1,1.0
"deberás,",ahorita,le,1,1,1.0
le,digo,a.mi,1,3,0.3333333333333333
digo,a.mi,papá,1,1,1.0
a.mi,papá,</s>,1,1,1.0
<s>,Ahorita,voy,1,20,0.05
Ahorita,voy,</s>,1,1,1.0
<s>,Le,doy,1,8,0.125
Le,doy,de,1,1,1.0
doy,de,comer,1,1,1.0
de,comer,a,1,4,0.25
comer,a,los,1,1,1.0
a,los,perros,1,2,0.5
los,perros,y,1,1,1.0
perros,y,voy,1,1,1.0
y,voy,</s>,1,1,1.0
Ya,te,lo,1,2,0.5
te,lo,sueño,1,3,0.3333333333333333
lo,sueño,</s>,1,1,1.0
sueño,</s>,<s>,1,1,1.0
<s>,Y,ando,1,33,0.030303030303030304
Y,ando,todavía,1,1,1.0
ando,todavía,malo,1,1,1.0
todavía,malo,de,1,1,1.0
malo,de,los,1,1,1.0
de,los,bronquios,1,8,0.125
los,bronquios,</s>,1,1,1.0
bronquios,</s>,<s>,1,1,1.0
<s>,Jajajaja,es,1,5,0.2
Jajajaja,es,que,1,1,1.0
es,que,tan,1,10,0.1
que,tan,fumando,1,2,0.5
tan,fumando,</s>,1,1,1.0
fumando,</s>,<s>,1,1,1.0
<s>,Que,lap,1,44,0.022727272727272728
Que,lap,es?,1,1,1.0
lap,es?,</s>,1,1,1.0
<s>,Cuando,puedas,1,3,0.3333333333333333
Cuando,puedas,me,1,1,1.0
puedas,me,mandas,1,2,0.5
me,mandas,exactamente,1,2,0.5
mandas,exactamente,cuál,1,1,1.0
exactamente,cuál,es?,1,1,1.0
cuál,es?,</s>,1,1,1.0
<s>,En,configuración,1,15,0.06666666666666667
En,configuración,</s>,1,1,1.0
configuración,</s>,<s>,1,1,1.0
<s>,Te,vas,1,7,0.14285714285714285
Te,vas,a,1,1,1.0
vas,a,acerca,1,7,0.14285714285714285
a,acerca,del,1,1,1.0
acerca,del,sistema,1,1,1.0
del,sistema,o,1,1,1.0
sistema,o,algo,1,1,1.0
o,algo,asi,1,1,1.0
algo,asi,</s>,1,1,1.0
<s>,Que,550,1,44,0.022727272727272728
Que,550,</s>,1,1,1.0
<s>,Ya,con,1,78,0.01282051282051282
Ya,con,sistema,1,1,1.0
con,sistema,"operativo,",1,1,1.0
sistema,"operativo,",antivirus,1,1,1.0
"operativo,",antivirus,y,1,1,1.0
antivirus,y,office,1,1,1.0
y,office,</s>,1,1,1.0
office,</s>,<s>,1,1,1.0
<s>,"Bueno,",el,1,5,0.2
"Bueno,",el,disco,1,1,1.0
disco,duro,lo,1,3,0.3333333333333333
duro,lo,compramos,1,1,1.0
lo,compramos,nosotros,1,1,1.0
compramos,nosotros,</s>,1,1,1.0
<s>,Por,"Amazon,",1,7,0.14285714285714285
Por,"Amazon,",si,1,1,1.0
"Amazon,",si,quieres,1,1,1.0
si,quieres,te,1,6,0.16666666666666666
quieres,te,lo,1,1,1.0
te,lo,pido,1,3,0.3333333333333333
<s>,De,240,1,10,0.1
De,240,o,1,1,1.0
240,o,480,1,1,1.0
o,480,GB?,1,1,1.0
480,GB?,</s>,1,1,1.0
GB?,</s>,<s>,1,1,1.0
El,de,240,1,2,0.5
de,240,cuesta,1,1,1.0
240,cuesta,400,1,1,1.0
cuesta,400,</s>,1,1,1.0
400,</s>,<s>,1,1,1.0
Y,el,otro,1,3,0.3333333333333333
el,otro,550,1,2,0.5
otro,550,</s>,1,1,1.0
<s>,Cómo,ves?,1,3,0.3333333333333333
Cómo,ves?,</s>,1,1,1.0
ves?,</s>,<s>,1,1,1.0
</s>,<s>,al,1,1592,0.000628140703517588
<s>,al,rato,1,1,1.0
al,rato,lo,1,9,0.1111111111111111
rato,lo,pido,1,1,1.0
</s>,<s>,Pásame,1,1592,0.000628140703517588
<s>,Pásame,una,1,1,1.0
Pásame,una,foto,1,1,1.0
una,foto,de,1,1,1.0
foto,de,la,1,1,1.0
de,la,lap,1,13,0.07692307692307693
la,lap,porfa,1,3,0.3333333333333333
lap,porfa,</s>,1,1,1.0
<s>,Lo,pido,1,12,0.08333333333333333
Lo,pido,con,1,1,1.0
pido,con,la,1,1,1.0
con,la,tarjeta,1,8,0.125
la,tarjeta,de,1,1,1.0
tarjeta,de,mi,1,1,1.0
de,mi,"mamá,",1,5,0.2
mi,"mamá,",y,1,1,1.0
"mamá,",y,le,1,1,1.0
y,le,transfieres?,1,3,0.3333333333333333
le,transfieres?,</s>,1,1,1.0
transfieres?,</s>,<s>,1,1,1.0
Ya,lo,pedí,1,3,0.3333333333333333
lo,pedí,</s>,1,1,1.0
pedí,</s>,<s>,1,1,1.0
<s>,Ya,nomás,1,78,0.01282051282051282
Ya,nomás,que,1,1,1.0
nomás,que,llegue,1,1,1.0
que,llegue,</s>,1,2,0.5
Y,ya,yo,1,3,0.3333333333333333
ya,yo,le,1,1,1.0
yo,le,llevo,1,1,1.0
le,llevo,la,1,1,1.0
llevo,la,lap,1,1,1.0
la,lap,si,1,3,0.3333333333333333
lap,si,quieres,1,1,1.0
</s>,<s>,Nomás,1,1592,0.000628140703517588
<s>,Nomás,que,1,1,1.0
Nomás,que,llegue,1,1,1.0
que,llegue,el,1,2,0.5
llegue,el,disco,1,1,1.0
el,disco,y,1,3,0.3333333333333333
disco,y,vemos,1,1,1.0
y,vemos,</s>,1,1,1.0
vemos,</s>,<s>,1,1,1.0
Creo,que,sí,1,5,0.2
que,sí,ya,1,1,1.0
sí,ya,llegó,1,1,1.0
ya,llegó,</s>,1,2,0.5
llegó,</s>,<s>,1,1,1.0
<s>,Me,dijo,1,12,0.08333333333333333
Me,dijo,que,1,1,1.0
dijo,que,si,1,2,0.5
que,si,se,1,14,0.07142857142857142
si,se,la,1,4,0.25
se,la,dejo,1,1,1.0
la,dejo,el,1,1,1.0
dejo,el,martes,1,1,1.0
el,martes,como,1,1,1.0
martes,como,a,1,1,1.0
la,1,</s>,1,3,0.3333333333333333
</s>,<s>,Farmacia,1,1592,0.000628140703517588
<s>,Farmacia,GI,1,1,1.0
Farmacia,GI,El,1,1,1.0
GI,El,Porvenir,1,1,1.0
El,Porvenir,</s>,1,1,1.0
Porvenir,</s>,<s>,1,1,1.0
Si,quieres,yo,1,7,0.14285714285714285
quieres,yo,la,1,1,1.0
yo,la,llevo,1,2,0.5
la,llevo,cuando,1,4,0.25
llevo,cuando,salga,1,1,1.0
cuando,salga,de,1,1,1.0
salga,de,la,1,1,1.0
<s>,Ese,día,1,5,0.2
Ese,día,salgo,1,1,1.0
día,salgo,a,1,1,1.0
salgo,a,las,1,1,1.0
<s>,Ahí,cuando,1,9,0.1111111111111111
Ahí,cuando,puedas,1,1,1.0
cuando,puedas,me,1,1,1.0
puedas,me,la,1,2,0.5
me,la,traes?,1,1,1.0
la,traes?,</s>,1,1,1.0
traes?,</s>,<s>,1,1,1.0
<s>,ya,la,1,3,0.3333333333333333
ya,la,paso,1,3,0.3333333333333333
la,paso,a,1,1,1.0
paso,a,dejar,1,2,0.5
a,dejar,mi,1,3,0.3333333333333333
dejar,mi,papa,1,1,1.0
</s>,<s>,cualquier,1,1592,0.000628140703517588
<s>,cualquier,cosa,1,1,1.0
cualquier,cosa,te,1,3,0.3333333333333333
cosa,te,aviso,1,1,1.0
te,aviso,</s>,1,1,1.0
aviso,</s>,<s>,1,1,1.0
Que,ya,quedó,1,2,0.5
ya,quedó,tu,1,1,1.0
quedó,tu,</s>,1,1,1.0
</s>,<s>,lap,1,1592,0.000628140703517588
<s>,lap,</s>,1,1,1.0
lap,</s>,<s>,1,1,1.0
<s>,Pues,"no,",1,11,0.09090909090909091
Pues,"no,",nomás,1,1,1.0
"no,",nomás,tendrías,1,1,1.0
nomás,tendrías,otro,1,1,1.0
tendrías,otro,disco,1,1,1.0
otro,disco,duro,1,1,1.0
disco,duro,jaja,1,3,0.3333333333333333
duro,jaja,</s>,1,1,1.0
</s>,<s>,550,1,1592,0.000628140703517588
<s>,550,</s>,1,1,1.0
Si,quieres,ahí,1,7,0.14285714285714285
quieres,ahí,cuando,1,1,1.0
ahí,cuando,te,1,1,1.0
cuando,te,la,1,1,1.0
te,la,lleve,1,2,0.5
la,lleve,me,1,1,1.0
lleve,me,lo,1,1,1.0
me,lo,pasas,1,2,0.5
lo,pasas,</s>,1,1,1.0
pasas,</s>,<s>,1,1,1.0
Mi,papá,va,1,2,0.5
papá,va,a,1,1,1.0
va,a,pasar,1,5,0.2
a,pasar,por,1,1,1.0
pasar,por,ella,1,1,1.0
por,ella,en,1,1,1.0
ella,en,la,1,1,1.0
en,la,tarde,1,23,0.043478260869565216
la,tarde,</s>,1,2,0.5
</s>,<s>,"Oyee,",1,1592,0.000628140703517588
<s>,"Oyee,",</s>,1,1,1.0
"Oyee,",</s>,<s>,1,1,1.0
</s>,<s>,mañana,1,1592,0.000628140703517588
<s>,mañana,va,1,1,1.0
mañana,va,a,1,1,1.0
va,a,haber,1,5,0.2
a,haber,comida,1,1,1.0
haber,comida,o,1,1,1.0
comida,o,algo?,1,1,1.0
o,algo?,</s>,1,1,1.0
algo?,</s>,<s>,1,1,1.0
<s>,"Ah,",lo,1,3,0.3333333333333333
"Ah,",lo,que,1,1,1.0
lo,que,tu,1,12,0.08333333333333333
que,tu,quieras,1,2,0.5
tu,quieras,</s>,1,1,1.0
quieras,</s>,<s>,1,1,1.0
<s>,Para,decirle,1,13,0.07692307692307693
Para,decirle,a,1,1,1.0
decirle,a,Montse,1,2,0.5
a,Montse,</s>,1,1,1.0
</s>,<s>,Vodka,1,1592,0.000628140703517588
<s>,Vodka,si,1,1,1.0
Vodka,si,quieres,1,1,1.0
</s>,<s>,Tequila,1,1592,0.000628140703517588
<s>,Tequila,hay,1,1,1.0
Tequila,hay,en,1,1,1.0
hay,en,la,1,1,1.0
la,casa,no?,1,7,0.14285714285714285
casa,no?,</s>,1,1,1.0
</s>,<s>,Del,1,1592,0.000628140703517588
<s>,Del,que,1,1,1.0
Del,que,quieres,1,1,1.0
que,quieres,</s>,1,1,1.0
El,que,a,1,2,0.5
que,a,ti,1,4,0.25
a,ti,te,1,1,1.0
ti,te,guste,1,1,1.0
te,guste,</s>,1,2,0.5
guste,</s>,<s>,1,1,1.0
<s>,Se,puedo,1,13,0.07692307692307693
Se,puedo,con,1,1,1.0
puedo,con,Sprite,1,1,1.0
con,Sprite,o,1,1,1.0
Sprite,o,con,1,1,1.0
o,con,jugo,1,1,1.0
con,jugo,de,1,1,1.0
jugo,de,aranadno,1,2,0.5
de,aranadno,</s>,1,1,1.0
aranadno,</s>,<s>,1,1,1.0
<s>,"Tia,",sabes,1,2,0.5
"Tia,",sabes,dónde,1,1,1.0
sabes,dónde,es,1,1,1.0
dónde,es,el,1,1,1.0
es,el,trabajo,1,14,0.07142857142857142
el,trabajo,de,1,1,1.0
trabajo,de,mi,1,1,1.0
de,mi,tío?,1,5,0.2
mi,tío?,</s>,1,1,1.0
tío?,</s>,<s>,1,1,1.0
"Si,",ya,le,1,6,0.16666666666666666
ya,le,dijo,1,6,0.16666666666666666
le,dijo,mi,1,1,1.0
dijo,mi,mamá,1,1,1.0
Que,si,pueden,1,5,0.2
si,pueden,traer,1,1,1.0
pueden,traer,Canadá,1,1,1.0
traer,Canadá,dry,1,1,1.0
Canadá,dry,</s>,1,1,1.0
dry,</s>,<s>,1,1,1.0
<s>,Y,hielos,1,33,0.030303030303030304
Y,hielos,porfa,1,1,1.0
hielos,porfa,</s>,1,1,1.0
<s>,"Si,",eso,1,56,0.017857142857142856
"Si,",eso,es,1,1,1.0
eso,es,lo,1,1,1.0
es,lo,chido,1,5,0.2
lo,chido,</s>,1,1,1.0
chido,</s>,<s>,1,1,1.0
<s>,Y,sin,1,33,0.030303030303030304
Y,sin,ir,1,1,1.0
